event_id,day_index,hour,site_token,metric_clean,dq_flag,layer,dataset
S-00910,6,18,SITE-004,91.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00911,6,20,SITE-004,39.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00912,6,22,SITE-004,67.06,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00913,6,0,SITE-005,44.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00914,6,2,SITE-005,60.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00915,6,4,SITE-005,64.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00916,6,6,SITE-005,58.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00917,6,8,SITE-005,72.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00918,6,10,SITE-005,62.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00919,6,12,SITE-005,75.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00920,6,14,SITE-005,71.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00921,6,16,SITE-005,68.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00922,6,18,SITE-005,61.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00923,6,20,SITE-005,88.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00924,6,22,SITE-005,42.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00925,6,0,SITE-006,62.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00926,6,2,SITE-006,40.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00927,6,4,SITE-006,45.92,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00928,6,6,SITE-006,62.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00929,6,8,SITE-006,53.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00930,6,10,SITE-006,41.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00931,6,12,SITE-006,93.06,review,silver,SYNTHETIC_PUBLIC_SAFE
S-00932,6,14,SITE-006,56.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00933,6,16,SITE-006,50.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00934,6,18,SITE-006,69.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00935,6,20,SITE-006,75.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00936,6,22,SITE-006,88.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00937,6,0,SITE-007,41.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00938,6,2,SITE-007,50.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00939,6,4,SITE-007,44.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00940,6,6,SITE-007,51.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00941,6,8,SITE-007,74.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00942,6,10,SITE-007,55.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00943,6,12,SITE-007,61.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00944,6,14,SITE-007,44.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00945,6,16,SITE-007,73.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00946,6,18,SITE-007,47.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00947,6,20,SITE-007,78.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00948,6,22,SITE-007,72.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00949,6,0,SITE-008,66.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00950,6,2,SITE-008,54.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00951,6,4,SITE-008,58.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00952,6,6,SITE-008,74.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00953,6,8,SITE-008,82.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00954,6,10,SITE-008,58.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00955,6,12,SITE-008,50.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00956,6,14,SITE-008,65.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00957,6,16,SITE-008,40.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00958,6,18,SITE-008,85.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00959,6,20,SITE-008,87.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00960,6,22,SITE-008,44.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00961,6,0,SITE-009,79.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00962,6,2,SITE-009,82.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00963,6,4,SITE-009,84.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00964,6,6,SITE-009,71.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00965,6,8,SITE-009,40.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00966,6,10,SITE-009,58.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00967,6,12,SITE-009,80.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00968,6,14,SITE-009,74.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00969,6,16,SITE-009,89.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00970,6,18,SITE-009,78.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00971,6,20,SITE-009,41.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00972,6,22,SITE-009,62.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00973,6,0,SITE-010,41.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00974,6,2,SITE-010,56.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00975,6,4,SITE-010,69.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00976,6,6,SITE-010,55.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00977,6,8,SITE-010,56.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00978,6,10,SITE-010,45.87,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00979,6,12,SITE-010,60.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00980,6,14,SITE-010,64.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00981,6,16,SITE-010,67.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00982,6,18,SITE-010,81.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00983,6,20,SITE-010,47.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00984,6,22,SITE-010,66.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00985,6,0,SITE-011,41.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00986,6,2,SITE-011,43.29,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00987,6,4,SITE-011,63.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00988,6,6,SITE-011,73.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00989,6,8,SITE-011,88.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00990,6,10,SITE-011,82.29,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00991,6,12,SITE-011,81.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00992,6,14,SITE-011,59.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00993,6,16,SITE-011,83.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00994,6,18,SITE-011,53.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00995,6,20,SITE-011,66.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00996,6,22,SITE-011,77.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00997,6,0,SITE-012,58.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00998,6,2,SITE-012,55.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-00999,6,4,SITE-012,42.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01000,6,6,SITE-012,47.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01001,6,8,SITE-012,93.11,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01002,6,10,SITE-012,52.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01003,6,12,SITE-012,64.58,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01004,6,14,SITE-012,71.58,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01005,6,16,SITE-012,78.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01006,6,18,SITE-012,51.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01007,6,20,SITE-012,52.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01008,6,22,SITE-012,88.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01009,7,0,SITE-001,65.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01010,7,2,SITE-001,70.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01011,7,4,SITE-001,42.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01012,7,6,SITE-001,43.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01013,7,8,SITE-001,47.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01014,7,10,SITE-001,64.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01015,7,12,SITE-001,69.09,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01016,7,14,SITE-001,47.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01017,7,16,SITE-001,59.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01018,7,18,SITE-001,68.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01019,7,20,SITE-001,91.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01020,7,22,SITE-001,51.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01021,7,0,SITE-002,66.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01022,7,2,SITE-002,84.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01023,7,4,SITE-002,89.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01024,7,6,SITE-002,61.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01025,7,8,SITE-002,80.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01026,7,10,SITE-002,59.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01027,7,12,SITE-002,56.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01028,7,14,SITE-002,89.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01029,7,16,SITE-002,71.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01030,7,18,SITE-002,45.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01031,7,20,SITE-002,60.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01032,7,22,SITE-002,69.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01033,7,0,SITE-003,47.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01034,7,2,SITE-003,91.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01035,7,4,SITE-003,80.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01036,7,6,SITE-003,82.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01037,7,8,SITE-003,40.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01038,7,10,SITE-003,61.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01039,7,12,SITE-003,93.69,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01040,7,14,SITE-003,39.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01041,7,16,SITE-003,64.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01042,7,18,SITE-003,54.29,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01043,7,20,SITE-003,92.68,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01044,7,22,SITE-003,61.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01045,7,0,SITE-004,57.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01046,7,2,SITE-004,80.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01047,7,4,SITE-004,64.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01048,7,6,SITE-004,87.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01049,7,8,SITE-004,81.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01050,7,10,SITE-004,58.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01051,7,12,SITE-004,42.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01052,7,14,SITE-004,87.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01053,7,16,SITE-004,40.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01054,7,18,SITE-004,57.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01055,7,20,SITE-004,69.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01056,7,22,SITE-004,75.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01057,7,0,SITE-005,77.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01058,7,2,SITE-005,41.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01059,7,4,SITE-005,42.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01060,7,6,SITE-005,72.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01061,7,8,SITE-005,53.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01062,7,10,SITE-005,58.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01063,7,12,SITE-005,74.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01064,7,14,SITE-005,57.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01065,7,16,SITE-005,58.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01066,7,18,SITE-005,49.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01067,7,20,SITE-005,58.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01068,7,22,SITE-005,76.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01069,7,0,SITE-006,65.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01070,7,2,SITE-006,91.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01071,7,4,SITE-006,62.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01072,7,6,SITE-006,63.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01073,7,8,SITE-006,85.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01074,7,10,SITE-006,58.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01075,7,12,SITE-006,82.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01076,7,14,SITE-006,70.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01077,7,16,SITE-006,50.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01078,7,18,SITE-006,82.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01079,7,20,SITE-006,73.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01080,7,22,SITE-006,60.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01081,7,0,SITE-007,48.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01082,7,2,SITE-007,82.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01083,7,4,SITE-007,78.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01084,7,6,SITE-007,53.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01085,7,8,SITE-007,46.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01086,7,10,SITE-007,51.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01087,7,12,SITE-007,74.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01088,7,14,SITE-007,51.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01089,7,16,SITE-007,74.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01090,7,18,SITE-007,74.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01091,7,20,SITE-007,53.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01092,7,22,SITE-007,81.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01093,7,0,SITE-008,54.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01094,7,2,SITE-008,44.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01095,7,4,SITE-008,42.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01096,7,6,SITE-008,41.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01097,7,8,SITE-008,74.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01098,7,10,SITE-008,63.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01099,7,12,SITE-008,45.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01100,7,14,SITE-008,60.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01101,7,16,SITE-008,49.37,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01102,7,18,SITE-008,56.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01103,7,20,SITE-008,93.11,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01104,7,22,SITE-008,61.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01105,7,0,SITE-009,65.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01106,7,2,SITE-009,47.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01107,7,4,SITE-009,64.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01108,7,6,SITE-009,50.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01109,7,8,SITE-009,92.52,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01110,7,10,SITE-009,84.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01111,7,12,SITE-009,51.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01112,7,14,SITE-009,58.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01113,7,16,SITE-009,51.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01114,7,18,SITE-009,91.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01115,7,20,SITE-009,53.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01116,7,22,SITE-009,76.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01117,7,0,SITE-010,48.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01118,7,2,SITE-010,63.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01119,7,4,SITE-010,65.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01120,7,6,SITE-010,86.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01121,7,8,SITE-010,78.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01122,7,10,SITE-010,61.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01123,7,12,SITE-010,53.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01124,7,14,SITE-010,72.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01125,7,16,SITE-010,51.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01126,7,18,SITE-010,90.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01127,7,20,SITE-010,47.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01128,7,22,SITE-010,40.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01129,7,0,SITE-011,67.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01130,7,2,SITE-011,82.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01131,7,4,SITE-011,69.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01132,7,6,SITE-011,74.37,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01133,7,8,SITE-011,85.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01134,7,10,SITE-011,70.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01135,7,12,SITE-011,47.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01136,7,14,SITE-011,60.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01137,7,16,SITE-011,61.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01138,7,18,SITE-011,88.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01139,7,20,SITE-011,40.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01140,7,22,SITE-011,88.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01141,7,0,SITE-012,68.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01142,7,2,SITE-012,41.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01143,7,4,SITE-012,75.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01144,7,6,SITE-012,48.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01145,7,8,SITE-012,61.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01146,7,10,SITE-012,74.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01147,7,12,SITE-012,87.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01148,7,14,SITE-012,79.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01149,7,16,SITE-012,46.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01150,7,18,SITE-012,57.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01151,7,20,SITE-012,58.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01152,7,22,SITE-012,67.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01153,8,0,SITE-001,42.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01154,8,2,SITE-001,70.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01155,8,4,SITE-001,61.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01156,8,6,SITE-001,42.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01157,8,8,SITE-001,63.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01158,8,10,SITE-001,41.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01159,8,12,SITE-001,52.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01160,8,14,SITE-001,53.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01161,8,16,SITE-001,52.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01162,8,18,SITE-001,78.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01163,8,20,SITE-001,88.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01164,8,22,SITE-001,87.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01165,8,0,SITE-002,56.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01166,8,2,SITE-002,53.6,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01167,8,4,SITE-002,52.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01168,8,6,SITE-002,92.18,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01169,8,8,SITE-002,60.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01170,8,10,SITE-002,46.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01171,8,12,SITE-002,70.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01172,8,14,SITE-002,71.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01173,8,16,SITE-002,66.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01174,8,18,SITE-002,52.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01175,8,20,SITE-002,53.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01176,8,22,SITE-002,42.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01177,8,0,SITE-003,90.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01178,8,2,SITE-003,65.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01179,8,4,SITE-003,42.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01180,8,6,SITE-003,61.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01181,8,8,SITE-003,83.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01182,8,10,SITE-003,86.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01183,8,12,SITE-003,81.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01184,8,14,SITE-003,79.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01185,8,16,SITE-003,47.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01186,8,18,SITE-003,47.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01187,8,20,SITE-003,64.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01188,8,22,SITE-003,64.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01189,8,0,SITE-004,49.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01190,8,2,SITE-004,86.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01191,8,4,SITE-004,69.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01192,8,6,SITE-004,64.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01193,8,8,SITE-004,65.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01194,8,10,SITE-004,41.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01195,8,12,SITE-004,72.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01196,8,14,SITE-004,46.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01197,8,16,SITE-004,63.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01198,8,18,SITE-004,81.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01199,8,20,SITE-004,80.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01200,8,22,SITE-004,76.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01201,8,0,SITE-005,43.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01202,8,2,SITE-005,58.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01203,8,4,SITE-005,82.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01204,8,6,SITE-005,49.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01205,8,8,SITE-005,58.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01206,8,10,SITE-005,91.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01207,8,12,SITE-005,87.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01208,8,14,SITE-005,44.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01209,8,16,SITE-005,86.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01210,8,18,SITE-005,60.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01211,8,20,SITE-005,84.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01212,8,22,SITE-005,70.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
