event_id,day_index,hour,site_token,anomaly_score,is_anomaly,layer,dataset
G-00959,6,20,SITE-008,0.517,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00960,6,22,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00961,6,0,SITE-009,0.101,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00962,6,2,SITE-009,0.32,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00963,6,4,SITE-009,0.363,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00964,6,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00965,6,8,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00966,6,10,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00967,6,12,SITE-009,0.125,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00968,6,14,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00969,6,16,SITE-009,0.546,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00970,6,18,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00971,6,20,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00972,6,22,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00973,6,0,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00974,6,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00975,6,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00976,6,6,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00977,6,8,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00978,6,10,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00979,6,12,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00980,6,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00981,6,16,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00982,6,18,SITE-010,0.312,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00983,6,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00984,6,22,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00985,6,0,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00986,6,2,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00987,6,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00988,6,6,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00989,6,8,SITE-011,0.6,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00990,6,10,SITE-011,0.332,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00991,6,12,SITE-011,0.158,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00992,6,14,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00993,6,16,SITE-011,0.335,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00994,6,18,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00995,6,20,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00996,6,22,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00997,6,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00998,6,2,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-00999,6,4,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01000,6,6,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01001,6,8,SITE-012,0.806,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01002,6,10,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01003,6,12,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01004,6,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01005,6,16,SITE-012,0.116,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01006,6,18,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01007,6,20,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01008,6,22,SITE-012,0.551,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01009,7,0,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01010,7,2,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01011,7,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01012,7,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01013,7,8,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01014,7,10,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01015,7,12,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01016,7,14,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01017,7,16,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01018,7,18,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01019,7,20,SITE-001,0.797,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01020,7,22,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01021,7,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01022,7,2,SITE-002,0.394,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01023,7,4,SITE-002,0.668,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01024,7,6,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01025,7,8,SITE-002,0.207,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01026,7,10,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01027,7,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01028,7,14,SITE-002,0.526,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01029,7,16,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01030,7,18,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01031,7,20,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01032,7,22,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01033,7,0,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01034,7,2,SITE-003,0.739,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01035,7,4,SITE-003,0.094,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01036,7,6,SITE-003,0.293,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01037,7,8,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01038,7,10,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01039,7,12,SITE-003,0.821,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01040,7,14,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01041,7,16,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01042,7,18,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01043,7,20,SITE-003,0.802,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01044,7,22,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01045,7,0,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01046,7,2,SITE-004,0.07,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01047,7,4,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01048,7,6,SITE-004,0.555,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01049,7,8,SITE-004,0.153,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01050,7,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01051,7,12,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01052,7,14,SITE-004,0.487,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01053,7,16,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01054,7,18,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01055,7,20,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01056,7,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01057,7,0,SITE-005,0.103,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01058,7,2,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01059,7,4,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01060,7,6,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01061,7,8,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01062,7,10,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01063,7,12,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01064,7,14,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01065,7,16,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01066,7,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01067,7,20,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01068,7,22,SITE-005,0.008,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01069,7,0,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01070,7,2,SITE-006,0.615,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01071,7,4,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01072,7,6,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01073,7,8,SITE-006,0.392,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01074,7,10,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01075,7,12,SITE-006,0.304,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01076,7,14,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01077,7,16,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01078,7,18,SITE-006,0.182,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01079,7,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01080,7,22,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01081,7,0,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01082,7,2,SITE-007,0.307,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01083,7,4,SITE-007,0.125,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01084,7,6,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01085,7,8,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01086,7,10,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01087,7,12,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01088,7,14,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01089,7,16,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01090,7,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01091,7,20,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01092,7,22,SITE-007,0.194,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01093,7,0,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01094,7,2,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01095,7,4,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01096,7,6,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01097,7,8,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01098,7,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01099,7,12,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01100,7,14,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01101,7,16,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01102,7,18,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01103,7,20,SITE-008,0.78,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01104,7,22,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01105,7,0,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01106,7,2,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01107,7,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01108,7,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01109,7,8,SITE-009,0.82,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01110,7,10,SITE-009,0.379,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01111,7,12,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01112,7,14,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01113,7,16,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01114,7,18,SITE-009,0.717,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01115,7,20,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01116,7,22,SITE-009,0.036,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01117,7,0,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01118,7,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01119,7,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01120,7,6,SITE-010,0.374,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01121,7,8,SITE-010,0.007,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01122,7,10,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01123,7,12,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01124,7,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01125,7,16,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01126,7,18,SITE-010,0.599,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01127,7,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01128,7,22,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01129,7,0,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01130,7,2,SITE-011,0.243,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01131,7,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01132,7,6,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01133,7,8,SITE-011,0.399,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01134,7,10,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01135,7,12,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01136,7,14,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01137,7,16,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01138,7,18,SITE-011,0.613,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01139,7,20,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01140,7,22,SITE-011,0.489,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01141,7,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01142,7,2,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01143,7,4,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01144,7,6,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01145,7,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01146,7,10,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01147,7,12,SITE-012,0.487,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01148,7,14,SITE-012,0.14,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01149,7,16,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01150,7,18,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01151,7,20,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01152,7,22,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01153,8,0,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01154,8,2,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01155,8,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01156,8,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01157,8,8,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01158,8,10,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01159,8,12,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01160,8,14,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01161,8,16,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01162,8,18,SITE-001,0.033,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01163,8,20,SITE-001,0.5,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01164,8,22,SITE-001,0.552,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01165,8,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01166,8,2,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01167,8,4,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01168,8,6,SITE-002,0.8,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01169,8,8,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01170,8,10,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01171,8,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01172,8,14,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01173,8,16,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01174,8,18,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01175,8,20,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01176,8,22,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01177,8,0,SITE-003,0.683,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01178,8,2,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01179,8,4,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01180,8,6,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01181,8,8,SITE-003,0.364,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01182,8,10,SITE-003,0.472,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01183,8,12,SITE-003,0.258,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01184,8,14,SITE-003,0.062,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01185,8,16,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01186,8,18,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01187,8,20,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01188,8,22,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01189,8,0,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01190,8,2,SITE-004,0.377,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01191,8,4,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01192,8,6,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01193,8,8,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01194,8,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01195,8,12,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01196,8,14,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01197,8,16,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01198,8,18,SITE-004,0.223,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01199,8,20,SITE-004,0.14,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01200,8,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01201,8,0,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01202,8,2,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01203,8,4,SITE-005,0.241,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01204,8,6,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01205,8,8,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01206,8,10,SITE-005,0.646,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01207,8,12,SITE-005,0.481,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01208,8,14,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01209,8,16,SITE-005,0.507,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01210,8,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01211,8,20,SITE-005,0.295,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01212,8,22,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01213,8,0,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01214,8,2,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01215,8,4,SITE-006,0.481,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01216,8,6,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01217,8,8,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01218,8,10,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01219,8,12,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01220,8,14,SITE-006,0.834,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01221,8,16,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01222,8,18,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01223,8,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01224,8,22,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01225,8,0,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01226,8,2,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01227,8,4,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01228,8,6,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01229,8,8,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01230,8,10,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01231,8,12,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01232,8,14,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01233,8,16,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01234,8,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01235,8,20,SITE-007,0.812,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01236,8,22,SITE-007,0.259,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01237,8,0,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01238,8,2,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01239,8,4,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01240,8,6,SITE-008,0.186,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01241,8,8,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01242,8,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01243,8,12,SITE-008,0.079,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01244,8,14,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01245,8,16,SITE-008,0.659,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01246,8,18,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01247,8,20,SITE-008,0.488,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01248,8,22,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01249,8,0,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01250,8,2,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01251,8,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01252,8,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01253,8,8,SITE-009,0.227,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01254,8,10,SITE-009,0.558,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01255,8,12,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01256,8,14,SITE-009,0.382,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01257,8,16,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01258,8,18,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01259,8,20,SITE-009,0.382,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01260,8,22,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01261,8,0,SITE-010,0.546,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01262,8,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01263,8,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01264,8,6,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01265,8,8,SITE-010,0.069,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01266,8,10,SITE-010,0.365,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01267,8,12,SITE-010,0.109,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01268,8,14,SITE-010,0.487,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01269,8,16,SITE-010,0.752,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01270,8,18,SITE-010,0.427,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01271,8,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01272,8,22,SITE-010,0.829,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01273,8,0,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01274,8,2,SITE-011,0.574,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01275,8,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01276,8,6,SITE-011,0.388,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01277,8,8,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01278,8,10,SITE-011,0.157,0,gold,SYNTHETIC_PUBLIC_SAFE
